Region_code,Provider_code,Provider_name,Treatment_function_code,Treatment_function_name,Wait_0_18,Wait_19_52,wait_52_plus,Median_wait,percentile_95,completed_pathways,Time_Period
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,52,122,77,77,72,39,2025-10-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,36,110,92,28,24,28,2025-11-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,46,34,7,7,4,2,2025-09-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,48,35,7,5,9,4,2025-10-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,51,30,11,5,4,1,2025-11-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,6,18,8,10,4,6,2025-09-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,11,28,14,5,7,7,2025-10-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,15,21,6,5,4,3,2025-11-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,31,1,16,14,6,1,2025-09-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,19,8,9,7,15,10,2025-10-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,35,13,9,9,10,14,2025-11-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,2,1,0,0,2,1,2025-09-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,3,0,1,0,2,3,2025-10-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,0,0,1,2,1,3,2025-11-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,33,24,19,6,3,7,2025-09-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,41,22,11,9,6,1,2025-10-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,37,20,11,5,4,1,2025-11-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,153,148,119,92,81,109,2025-09-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,165,173,104,67,79,81,2025-10-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,147,165,121,80,98,103,2025-11-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services,1,0,0,0,0,0,2025-09-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services,0,0,0,0,0,0,2025-10-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services,0,0,0,0,0,0,2025-11-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,26,27,26,26,26,38,2025-09-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,21,39,33,37,38,37,2025-10-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,16,21,23,25,30,25,2025-11-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,150,133,159,314,136,44,2025-09-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,146,148,190,418,63,42,2025-10-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,113,125,387,189,68,40,2025-11-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,45,30,33,24,23,30,2025-09-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,41,43,33,35,28,33,2025-10-01
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,39,35,27,35,27,32,2025-11-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_100,General Surgery Service,11,18,6,7,3,3,2025-09-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_100,General Surgery Service,7,14,7,6,3,3,2025-10-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_100,General Surgery Service,3,22,5,1,4,2,2025-11-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_101,Urology Service,26,31,33,20,20,21,2025-09-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_101,Urology Service,14,27,53,27,27,27,2025-10-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_101,Urology Service,22,38,49,30,21,24,2025-11-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,55,24,62,42,82,98,2025-09-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,64,49,81,95,92,105,2025-10-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,43,26,42,48,75,148,2025-11-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,50,67,65,41,38,28,2025-09-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,57,58,96,56,47,36,2025-10-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,43,110,53,33,24,21,2025-11-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_130,Ophthalmology Service,127,61,34,28,39,48,2025-09-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_130,Ophthalmology Service,163,83,57,37,43,24,2025-10-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_130,Ophthalmology Service,140,62,32,23,38,30,2025-11-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_140,Oral Surgery Service,22,30,13,5,8,15,2025-09-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_140,Oral Surgery Service,33,31,17,6,10,14,2025-10-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_140,Oral Surgery Service,35,28,12,12,6,23,2025-11-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_150,Neurosurgical Service,0,0,0,0,0,0,2025-09-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_150,Neurosurgical Service,0,0,0,0,0,0,2025-10-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_150,Neurosurgical Service,0,0,0,0,0,0,2025-11-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,1,1,1,0,1,1,2025-09-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,7,4,0,1,5,1,2025-10-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,1,4,2,3,1,1,2025-11-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,1,0,1,2,0,0,2025-09-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,0,1,0,0,0,0,2025-10-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,0,1,2,5,1,0,2025-11-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,5,0,0,0,0,0,2025-09-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,8,0,0,1,0,0,2025-10-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,3,1,1,0,0,0,2025-11-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_301,Gastroenterology Service,37,19,27,23,13,17,2025-09-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_301,Gastroenterology Service,29,31,25,21,15,10,2025-10-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_301,Gastroenterology Service,27,32,24,26,15,18,2025-11-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_320,Cardiology Service,46,69,32,22,22,15,2025-09-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_320,Cardiology Service,83,58,54,32,17,26,2025-10-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_320,Cardiology Service,160,62,24,38,30,21,2025-11-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_330,Dermatology Service,30,38,69,43,52,42,2025-09-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_330,Dermatology Service,36,64,74,39,30,34,2025-10-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_330,Dermatology Service,39,51,85,42,34,40,2025-11-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,15,14,20,13,13,13,2025-09-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,22,21,13,9,12,12,2025-10-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,18,21,13,20,13,14,2025-11-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_400,Neurology Service,6,5,5,6,7,11,2025-09-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_400,Neurology Service,6,5,6,8,16,18,2025-10-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_400,Neurology Service,16,7,6,7,19,11,2025-11-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_410,Rheumatology Service,5,7,13,13,16,16,2025-09-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_410,Rheumatology Service,10,16,8,2,6,8,2025-10-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_410,Rheumatology Service,6,11,6,2,6,19,2025-11-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,3,7,4,4,10,11,2025-09-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,7,7,7,7,5,9,2025-10-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,8,7,7,8,9,2,2025-11-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_502,Gynaecology Service,15,6,13,12,9,14,2025-09-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_502,Gynaecology Service,21,10,10,12,12,24,2025-10-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_502,Gynaecology Service,13,3,9,19,22,24,2025-11-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X02,Other - Medical Services,85,67,70,65,70,68,2025-09-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X02,Other - Medical Services,105,78,77,65,56,47,2025-10-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X02,Other - Medical Services,112,63,50,59,62,41,2025-11-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X03,Other - Mental Health Services,0,0,0,0,0,0,2025-09-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X03,Other - Mental Health Services,0,0,0,0,0,0,2025-10-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X03,Other - Mental Health Services,0,0,0,0,0,0,2025-11-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X04,Other - Paediatric Services,59,19,17,7,9,10,2025-09-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X04,Other - Paediatric Services,51,20,16,12,11,11,2025-10-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X04,Other - Paediatric Services,54,21,20,11,13,8,2025-11-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X05,Other - Surgical Services,65,56,101,368,96,55,2025-09-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X05,Other - Surgical Services,62,70,204,361,64,39,2025-10-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X05,Other - Surgical Services,86,99,212,254,63,46,2025-11-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X06,Other - Other Services,0,4,7,4,9,3,2025-09-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X06,Other - Other Services,1,8,8,5,4,5,2025-10-01
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X06,Other - Other Services,3,4,6,8,9,4,2025-11-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_100,General Surgery Service,3,2,1,1,0,2,2025-09-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_100,General Surgery Service,1,4,2,1,1,0,2025-10-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_100,General Surgery Service,6,4,5,4,1,2,2025-11-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_101,Urology Service,71,71,75,39,35,29,2025-09-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_101,Urology Service,88,106,57,41,29,21,2025-10-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_101,Urology Service,78,79,51,23,17,23,2025-11-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,49,25,39,40,19,19,2025-09-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,61,31,35,43,15,27,2025-10-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,56,18,15,21,16,18,2025-11-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,173,125,37,33,26,32,2025-09-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,155,140,42,40,18,34,2025-10-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,151,108,26,25,23,25,2025-11-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_130,Ophthalmology Service,68,62,48,51,49,47,2025-09-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_130,Ophthalmology Service,82,81,51,31,58,60,2025-10-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_130,Ophthalmology Service,115,69,63,55,45,50,2025-11-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_140,Oral Surgery Service,48,61,31,15,8,9,2025-09-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_140,Oral Surgery Service,74,53,25,19,7,10,2025-10-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_140,Oral Surgery Service,69,63,23,11,17,6,2025-11-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_150,Neurosurgical Service,0,0,0,0,0,0,2025-09-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_150,Neurosurgical Service,0,0,0,0,0,0,2025-10-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_150,Neurosurgical Service,0,0,0,0,0,0,2025-11-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,91,77,47,14,15,10,2025-09-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,125,82,41,12,6,9,2025-10-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,102,38,52,36,11,5,2025-11-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,0,0,0,0,0,0,2025-09-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,0,0,0,0,0,0,2025-10-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,0,0,0,0,0,0,2025-11-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,6,0,4,3,1,1,2025-09-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,14,5,1,1,1,1,2025-10-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,8,1,1,3,0,1,2025-11-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_301,Gastroenterology Service,60,56,51,27,15,7,2025-09-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_301,Gastroenterology Service,54,50,24,27,11,8,2025-10-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_301,Gastroenterology Service,66,41,28,29,28,12,2025-11-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_320,Cardiology Service,51,44,27,19,34,25,2025-09-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_320,Cardiology Service,53,56,40,13,12,27,2025-10-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_320,Cardiology Service,86,44,33,14,18,18,2025-11-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_330,Dermatology Service,398,297,71,48,29,45,2025-09-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_330,Dermatology Service,231,279,69,61,57,39,2025-10-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_330,Dermatology Service,181,295,97,63,38,72,2025-11-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,86,63,38,13,8,10,2025-09-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,171,62,50,20,11,15,2025-10-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,177,40,14,12,12,11,2025-11-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_400,Neurology Service,42,29,12,9,11,19,2025-09-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_400,Neurology Service,74,42,20,8,13,8,2025-10-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_400,Neurology Service,52,35,13,8,18,13,2025-11-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_410,Rheumatology Service,130,22,20,23,7,8,2025-09-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_410,Rheumatology Service,172,18,24,7,11,6,2025-10-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_410,Rheumatology Service,112,22,21,11,4,3,2025-11-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,43,7,4,2,9,2,2025-09-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,55,5,4,5,5,7,2025-10-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,17,3,2,4,1,6,2025-11-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_502,Gynaecology Service,74,125,63,59,57,44,2025-09-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_502,Gynaecology Service,119,143,48,52,25,50,2025-10-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_502,Gynaecology Service,133,117,43,37,36,53,2025-11-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X02,Other - Medical Services,629,130,66,50,40,55,2025-09-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X02,Other - Medical Services,736,160,93,73,53,56,2025-10-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X02,Other - Medical Services,580,131,80,57,68,58,2025-11-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X03,Other - Mental Health Services,0,0,0,0,0,0,2025-09-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X03,Other - Mental Health Services,0,0,0,0,0,0,2025-10-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X03,Other - Mental Health Services,0,0,0,0,0,0,2025-11-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X04,Other - Paediatric Services,29,13,12,13,14,15,2025-09-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X04,Other - Paediatric Services,25,15,10,11,8,11,2025-10-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X04,Other - Paediatric Services,26,10,13,10,15,18,2025-11-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X05,Other - Surgical Services,357,368,89,65,46,39,2025-09-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X05,Other - Surgical Services,416,221,85,54,38,31,2025-10-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X05,Other - Surgical Services,166,445,119,73,51,27,2025-11-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X06,Other - Other Services,47,33,36,46,47,51,2025-09-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X06,Other - Other Services,67,50,31,46,53,50,2025-10-01
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X06,Other - Other Services,40,40,46,35,46,48,2025-11-01
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_100,General Surgery Service,13,19,7,4,7,4,2025-09-01
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_100,General Surgery Service,11,16,5,9,4,7,2025-10-01
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_100,General Surgery Service,7,9,6,5,2,2,2025-11-01
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_101,Urology Service,57,44,32,28,13,12,2025-09-01
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_101,Urology Service,42,43,21,33,18,15,2025-10-01
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_101,Urology Service,55,47,34,35,13,8,2025-11-01
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,59,42,28,32,16,16,2025-09-01
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,31,39,38,28,33,21,2025-10-01
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,21,45,19,23,9,11,2025-11-01
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,49,57,61,13,13,12,2025-09-01
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,42,68,28,11,11,7,2025-10-01
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,63,82,18,6,10,8,2025-11-01
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_130,Ophthalmology Service,230,103,97,58,48,45,2025-09-01
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_130,Ophthalmology Service,251,124,94,47,37,37,2025-10-01
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_130,Ophthalmology Service,207,109,85,41,44,52,2025-11-01
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_140,Oral Surgery Service,26,26,19,25,12,19,2025-09-01
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_140,Oral Surgery Service,26,27,10,15,15,10,2025-10-01
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_140,Oral Surgery Service,28,21,22,18,15,16,2025-11-01
